name,batch_id,open,close,volume,item_url
Sticker | Taste Buddy (Holo),2025-10-25 01:55:23,6.05,5.93,2633,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | Hypnoteyes (Holo),2025-10-25 01:55:23,1.46,1.52,3386,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
M4A4 | Neo-Noir (Factory New),2025-10-25 01:55:23,136.96,127.2,51,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-10-25 01:55:23,16.0,14.18,160,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-10-25 01:55:23,1.49,1.35,622,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Sticker | FaZe Clan (Holo) | Paris 2023,2025-10-25 01:55:23,1.2,1.17,1038,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Sticker | Bolt Energy (Foil),2025-10-26 03:59:37,1.9,1.9,576,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Operation Riptide Case,2025-10-26 03:59:37,13.35,13.42,919,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
M4A4 | 龍王 (Dragon King) (Factory New),2025-10-26 03:59:37,93.05,92.77,44,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Dreams & Nightmares Case,2025-10-26 03:59:37,2.12,2.1,182498,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
M4A4 | Desolate Space (Factory New),2025-10-26 03:59:37,94.55,95.01,33,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-10-26 03:59:37,19.23,19.02,134,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-10-26 03:59:37,1.64,1.56,325,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Sticker | Hypnoteyes (Holo),2025-10-26 03:59:37,1.84,1.69,1585,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Sticker | Taste Buddy (Holo),2025-10-26 03:59:37,6.94,6.74,1074,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
M4A1-S | Decimator (Factory New),2025-10-26 03:59:37,80.23,77.86,29,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-10-26 03:59:37,1.56,1.63,322,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Operation Broken Fang Case,2025-10-26 03:59:37,10.44,9.48,1941,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
AK-47 | Bloodsport (Factory New),2025-10-26 03:59:37,306.36,300.8,37,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Glove Case,2025-10-26 03:59:37,11.88,11.78,6896,https://steamcommunity.com/market/listings/730/Glove%20Case
Desert Eagle | Printstream (Factory New),2025-10-26 03:59:37,105.69,103.52,72,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-10-26 03:59:37,441.23,447.71,14,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-10-26 03:59:37,218.5,215.47,63,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Operation Wildfire Case,2025-10-26 03:59:37,4.2,3.93,4380,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
M4A1-S | Leaded Glass (Factory New),2025-10-26 03:59:37,64.4,54.84,101,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
AWP | Hyper Beast (Factory New),2025-10-26 03:59:37,211.33,186.07,14,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Dreams & Nightmares Case,2025-10-27 02:11:29,2.21,2.2,156641,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
M4A1-S | Leaded Glass (Factory New),2025-10-27 02:11:29,59.52,59.33,37,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
Operation Wildfire Case,2025-10-27 02:11:29,3.74,3.94,2386,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Sticker | Hypnoteyes (Holo),2025-10-27 02:11:29,1.65,1.65,899,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Glove Case,2025-10-27 02:11:29,12.21,12.01,5400,https://steamcommunity.com/market/listings/730/Glove%20Case
Desert Eagle | Printstream (Factory New),2025-10-27 02:11:29,106.37,101.76,35,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-10-27 02:11:29,1.52,1.74,252,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Sticker | Team Liquid (Holo) | Paris 2023,2025-10-27 02:11:29,1.53,1.53,197,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
AWP | Hyper Beast (Factory New),2025-10-27 02:11:29,197.24,215.15,8,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-10-27 02:11:29,18.71,19.25,81,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-10-27 02:11:29,69.0,112.71,16,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Operation Riptide Case,2025-10-27 02:11:29,14.19,13.69,612,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
M4A4 | 龍王 (Dragon King) (Factory New),2025-10-27 02:11:29,89.31,87.01,17,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-10-27 02:11:29,467.02,420.01,5,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Operation Broken Fang Case,2025-10-27 02:11:29,9.54,9.41,1005,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Sticker | Taste Buddy (Holo),2025-10-27 02:11:29,6.78,6.45,657,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
M4A4 | Neo-Noir (Factory New),2025-10-27 02:11:29,213.0,215.15,30,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-10-27 02:11:29,98.61,98.85,18,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Sticker | Bolt Energy (Foil),2025-10-27 02:11:29,1.86,1.87,681,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
AK-47 | Bloodsport (Factory New),2025-10-27 02:11:29,278.56,295.87,19,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-10-28 00:49:01,68.34,67.62,19,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Operation Wildfire Case,2025-10-28 00:49:01,3.49,3.59,1644,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Sticker | Taste Buddy (Holo),2025-10-28 00:49:01,6.87,6.56,790,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
M4A4 | Desolate Space (Factory New),2025-10-28 00:49:01,90.18,82.58,9,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-10-28 00:49:01,1.58,1.44,365,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
AK-47 | Asiimov (Factory New),2025-10-28 00:49:01,469.85,467.02,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-10-28 00:49:01,1.5,1.65,221,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
AWP | Hyper Beast (Factory New),2025-10-28 00:49:01,182.28,173.92,7,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Operation Riptide Case,2025-10-28 00:49:01,13.38,13.08,587,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Sticker | Bolt Energy (Foil),2025-10-28 00:49:01,1.69,1.7,473,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
M4A4 | 龍王 (Dragon King) (Factory New),2025-10-28 00:49:01,82.22,86.74,23,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-10-28 00:49:01,274.44,276.24,24,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Operation Broken Fang Case,2025-10-28 00:49:01,9.73,9.45,718,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Sticker | Hypnoteyes (Holo),2025-10-28 00:49:01,1.47,1.47,905,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Dreams & Nightmares Case,2025-10-28 00:49:01,2.14,2.11,116055,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Glove Case,2025-10-28 00:49:01,14.41,14.27,5676,https://steamcommunity.com/market/listings/730/Glove%20Case
Desert Eagle | Printstream (Factory New),2025-10-28 00:49:01,98.84,101.0,38,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-10-28 00:49:01,238.4,253.52,48,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-10-28 00:49:01,56.71,53.64,26,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-10-28 00:49:01,17.48,17.32,64,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-10-29 00:39:44,16.17,16.78,57,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-10-29 00:39:44,70.5,71.51,28,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-10-29 00:39:44,1.44,1.26,252,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Operation Riptide Case,2025-10-29 00:39:44,12.01,12.07,521,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Sticker | Bolt Energy (Foil),2025-10-29 00:39:44,1.72,1.66,537,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
M4A1-S | Leaded Glass (Factory New),2025-10-29 00:39:44,51.2,48.89,29,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
Glove Case,2025-10-29 00:39:44,13.65,13.62,4307,https://steamcommunity.com/market/listings/730/Glove%20Case
Sticker | Hypnoteyes (Holo),2025-10-29 00:39:44,1.61,1.63,1039,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Operation Wildfire Case,2025-10-29 00:39:44,3.31,3.33,1552,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
M4A4 | Neo-Noir (Factory New),2025-10-29 00:39:44,235.75,246.72,28,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-10-29 00:39:44,1.44,1.45,161,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
AK-47 | Asiimov (Factory New),2025-10-29 00:39:44,465.42,411.13,3,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Dreams & Nightmares Case,2025-10-29 00:39:44,2.04,2.06,97102,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Desert Eagle | Printstream (Factory New),2025-10-29 00:39:44,110.54,107.04,37,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Operation Broken Fang Case,2025-10-29 00:39:44,8.93,8.94,969,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
AK-47 | Bloodsport (Factory New),2025-10-29 00:39:44,269.46,270.63,15,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
AWP | Hyper Beast (Factory New),2025-10-29 00:39:44,181.4,169.72,5,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-10-29 00:39:44,89.95,87.89,18,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-10-29 00:39:44,86.98,85.0,33,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-10-29 00:39:44,6.9,6.92,959,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | Hypnoteyes (Holo),2025-10-30 03:15:54,1.58,1.38,751,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Sticker | Bolt Energy (Foil),2025-10-30 03:15:54,1.67,1.68,470,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Sticker | Team Liquid (Holo) | Paris 2023,2025-10-30 03:15:54,1.43,1.45,136,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
M4A4 | Neo-Noir (Factory New),2025-10-30 03:15:54,233.39,229.91,17,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Glove Case,2025-10-30 03:15:54,11.99,12.01,3395,https://steamcommunity.com/market/listings/730/Glove%20Case
Operation Wildfire Case,2025-10-30 03:15:54,3.34,3.41,1762,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
AWP | Hyper Beast (Factory New),2025-10-30 03:15:54,168.44,169.36,3,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-10-30 03:15:54,16.28,16.64,48,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-10-30 03:15:54,6.22,6.48,749,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-10-30 03:15:54,1.39,1.31,193,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
M4A1-S | Leaded Glass (Factory New),2025-10-30 03:15:54,46.26,47.38,17,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-10-30 03:15:54,64.88,63.97,18,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Dreams & Nightmares Case,2025-10-30 03:15:54,1.75,1.73,119642,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
M4A4 | 龍王 (Dragon King) (Factory New),2025-10-30 03:15:54,80.2,88.17,14,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Operation Broken Fang Case,2025-10-30 03:15:54,7.75,7.33,953,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
M4A4 | Desolate Space (Factory New),2025-10-30 03:15:54,74.29,74.4,12,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-10-30 03:15:54,253.85,267.35,23,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Operation Riptide Case,2025-10-30 03:15:54,11.05,11.12,750,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Desert Eagle | Printstream (Factory New),2025-10-30 03:15:54,96.64,95.04,24,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-10-30 03:15:54,465.42,411.13,3,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Dreams & Nightmares Case,2025-10-31 01:32:43,1.95,1.96,150326,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Sticker | Team Liquid (Holo) | Paris 2023,2025-10-31 01:32:43,1.51,1.44,219,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Glove Case,2025-10-31 01:32:43,13.73,13.44,5320,https://steamcommunity.com/market/listings/730/Glove%20Case
Sticker | Bolt Energy (Foil),2025-10-31 01:32:43,1.92,1.89,447,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Operation Riptide Case,2025-10-31 01:32:43,11.9,11.91,932,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Sticker | Taste Buddy (Holo),2025-10-31 01:32:43,7.62,7.55,867,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-10-31 01:32:43,1.38,1.41,206,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Desert Eagle | Mecha Industries (Factory New),2025-10-31 01:32:43,16.73,16.16,82,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-10-31 01:32:43,255.08,249.81,31,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-10-31 01:32:43,52.37,49.0,32,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-10-31 01:32:43,461.75,461.75,4,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Operation Wildfire Case,2025-10-31 01:32:43,3.49,3.72,2124,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Operation Broken Fang Case,2025-10-31 01:32:43,8.71,8.73,1494,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
M4A4 | Desolate Space (Factory New),2025-10-31 01:32:43,94.84,100.0,22,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Sticker | Hypnoteyes (Holo),2025-10-31 01:32:43,1.63,1.6,1249,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
AK-47 | Bloodsport (Factory New),2025-10-31 01:32:43,291.02,285.39,29,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Desert Eagle | Printstream (Factory New),2025-10-31 01:32:43,110.57,105.11,45,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-10-31 01:32:43,86.86,82.8,20,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
AWP | Hyper Beast (Factory New),2025-10-31 01:32:43,183.17,182.5,9,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-10-31 01:32:43,67.85,67.85,26,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Operation Riptide Case,2025-11-01 01:54:17,14.16,13.55,993,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
M4A4 | 龍王 (Dragon King) (Factory New),2025-11-01 01:54:17,124.69,115.57,49,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Sticker | Bolt Energy (Foil),2025-11-01 01:54:17,2.27,2.19,498,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-11-01 01:54:17,1.77,1.62,212,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
M4A1-S | Decimator (Factory New),2025-11-01 01:54:17,83.72,79.25,38,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-11-01 01:54:17,328.11,324.17,30,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
AWP | Hyper Beast (Factory New),2025-11-01 01:54:17,280.0,241.09,13,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-11-01 01:54:17,534.98,462.26,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-11-01 01:54:17,77.06,76.74,76,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-11-01 01:54:17,131.99,114.84,31,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-11-01 01:54:17,8.2,8.18,697,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Operation Wildfire Case,2025-11-01 01:54:17,3.94,3.82,2154,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Desert Eagle | Mecha Industries (Factory New),2025-11-01 01:54:17,18.98,17.6,63,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
Operation Broken Fang Case,2025-11-01 01:54:17,10.0,9.83,1623,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Dreams & Nightmares Case,2025-11-01 01:54:17,2.0,2.1,162045,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Sticker | Team Liquid (Holo) | Paris 2023,2025-11-01 01:54:17,1.93,1.69,259,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Desert Eagle | Printstream (Factory New),2025-11-01 01:54:17,120.0,118.03,49,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Sticker | Hypnoteyes (Holo),2025-11-01 01:54:17,1.76,1.65,1257,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
M4A4 | Neo-Noir (Factory New),2025-11-01 01:54:17,310.41,285.0,49,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Glove Case,2025-11-01 01:54:17,13.94,13.84,5380,https://steamcommunity.com/market/listings/730/Glove%20Case
AWP | Hyper Beast (Factory New),2025-11-02 01:38:26,268.65,264.4,6,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-11-02 01:38:26,343.79,340.88,18,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-11-02 01:38:26,90.08,84.18,42,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
Operation Broken Fang Case,2025-11-02 01:38:26,9.43,10.06,699,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Desert Eagle | Mecha Industries (Factory New),2025-11-02 01:38:26,23.0,23.0,119,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-11-02 01:38:26,577.27,522.24,6,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-11-02 01:38:26,96.0,95.64,32,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Dreams & Nightmares Case,2025-11-02 01:38:26,2.22,2.23,184936,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Glove Case,2025-11-02 01:38:26,14.87,14.87,6305,https://steamcommunity.com/market/listings/730/Glove%20Case
Sticker | FaZe Clan (Holo) | Paris 2023,2025-11-02 01:38:26,1.76,1.62,204,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Operation Wildfire Case,2025-11-02 01:38:26,3.75,3.84,2171,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Desert Eagle | Printstream (Factory New),2025-11-02 01:38:26,120.56,124.8,31,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-11-02 01:38:26,128.28,122.48,25,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-11-02 01:38:26,10.24,9.9,1447,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | Bolt Energy (Foil),2025-11-02 01:38:26,2.33,2.28,462,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Sticker | Hypnoteyes (Holo),2025-11-02 01:38:26,1.96,1.87,608,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
M4A4 | Desolate Space (Factory New),2025-11-02 01:38:26,136.75,106.22,29,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-11-02 01:38:26,1.91,1.91,185,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
M4A4 | Neo-Noir (Factory New),2025-11-02 01:38:26,333.67,338.03,32,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
